Sentences,Sentiment
" Chuyên gia: Giải cứu bất động sản ở Trung Quốc rất khóGiá cổ phiếu nhiều công ty phát triển bất động sản Trung Quốc trên sàn chứng khoán Hồng Kông giảm mạnh trong phiên giao dịch ngày 12/6. Trong đó, giá cổ phiếu Guangzhou R&F Properties Co",-1
" Điểm tích cực là đã có ngày càng nhiều hơn các cổ phiếu quan trọng đã ổn định trở lại và có xu hướng tiếp đà uptrend và chúng tôi kỳ vọng VN-Index sẽ đi vào khu vực cân bằng trong thời gian tới. Các cơ hội giải ngân trong giai đoạn này chúng tôi cho rằng vẫn hiện hữu đối với các nhà đầu tư theo trường phái trung - dài hạn, với các nhà đầu tư ngắn hạn rủi ro giai đoạn hiện tại khá cao nên chúng tôi khuyến nghị nhà đầu tư nên thận trọng trong việc giải ngân"".Dự kiến VN-Index sẽ tạm thời dao động thăm dò tại vùng 1.035 – 1.055 điểm(Công ty Cổ phần Chứng khoán Rồng Việt – VDSC)“Thị trường giảm sâu trong phiên nhưng có động thái hỗ trợ gần ngưỡng 1.030 điểm tại VN-Index và thu hẹp mức giảm. Tác động hỗ trợ đến từ một số cổ phiếu nhóm vốn hóa lớn vào giai đoạn cuối phiên và chưa có dấu hiệu lan tỏa",1
" Độ rộng thị trường nghiêng về phía tích cực với 13/18 ngành tăng điểm, trong đó mức tăng mạnh nhất thuộc về ngành Bất động sản, theo sau là ngành Dịch vụ tài chính.Về giao dịch của khối ngoại, hôm nay khối này mua ròng trên cả hai sàn HSX và HNX",1
" “Chúng tôi nhận thấy rõ những tác động bất lợi (của vấn đề nhân khẩu học) tại nhiều quốc gia và những tác động này đang gia tăng.Tháng trước, Fitch đã hạ xếp hạng tín nhiệm của Pháp và cảnh báo rằng chương trình cải cách lương hưu của Tổng thống Pháp Emmanuel Macron có thể bị đình trệ",0
"Mùa báo cáo kết quả kinh doanh quý 1/2023 đã bắt đầu với 92/1648 doanh nghiệp và ngân hàng niêm yết đại diện gần 23,6% tổng giá trị vốn hóa trên HOSE, HNX và UPCoM  vừa có ước tính hoặc công bố chính thức về lợi nhuận cho quý 1, theo thống kê từ FiinTrade. Trong đó, lợi nhuận sau thuế Q1/2023 của 10/27 ngân hàng đại diện 70,6% vốn hóa ngành Ngân hàng ước tăng 13,9% so với cùng kỳ",0
Chỉ số VN-Index đã giữ được ở trên đường MA200 tuần thành công và qua đó kỳ vọng hình thành vùng cân bằng để tích lũy trở lại,0
" Nhờ đẩy mạnh liên kết với các sàn thương mại điện tử, ví điện tử… các ngân hàng mở rộng trải nghiệm số cho người dùng, đơn cử như dịch vụ mở tài khoản ngân hàng trên các Ví điện tử như ZaloPay",1
Đây là nhóm công việc có thể triển khai sớm với điều kiện phải truyền thông tốt cho các doanh nghiệp niêm yết để họ hiểu lợi ích của việc công bố thông tin bằng tiếng anh và chủ động cập nhật thông tin.,1
"Tính đến cuối năm 2022, hệ thống PNJ có 364 cửa hàng độc lập bao gồm 343 cửa hàng PNJ Gold, 7 cửa hàng PNJ Silver (+292 SiS), 3 cửa hàng CAO Fine Jewellery (+12 SiS), 5 cửa hàng Style by PNJ (+32 SiS), 3 cửa hàng PNJ Watch (+86 SiS) và 3 cửa hàng PNJ Art.",0
" Thời gian thực hiện trong năm 2023 và/hoặc năm 2024 sau khi có chấp thuận của ủy ban Chứng khoán Nhà nước. Mục đích của đợt chào bán tăng quy mô vốn hoạt động của Công ty để mở rộng năng lực cho vay ký quỹ của khách hàng, năng lực kinh doanh nguồn trên thị trường vốn, năng lực bảo lãnh phát hành chứng khoán, năng lực phát hành và phân phối chứng quyền có bảo đảm, bổ sung vốn cho các hoạt động kinh doanh hợp pháp khác của công ty",1
" Giá trị bán chiếm khoảng 15%. Thực tế khối này đã tăng mua trong phiên, nhưng quy mô bán ra quá đột biến",0
"O với tỷ trọng 8,65% tương đương hơn 202 triệu cổ phiếu được giao dịch",-1
"Cụ thể: DXS ghi nhận lỗ bán niên 2023 trên BCTC kiểm toán 57,7 tỷ đồng trong khi cùng kỳ lãi 298,5 tỷ. Theo DXS nguyên nhân lỗ trên BCTC bán niên 2023 lỗ là do tình hình khó khăn chung của thị trường ảnh hưởng đến lĩnh vực bất động sản dẫn đến doanh thu bán hàng và cung cấp dịch vụ sụt giảm mạnh.Mới đây, Đại hội đồng cổ đông bất thường ngày 17/8 của DXG đã thông qua việc DXG không phải thực hiện chào mua công khai theo quy định khi nhận chuyển nhượng cổ phiếu từ nhà đầu tư để tăng tỷ lệ sở hữu tại DXS với số cổ phiếu dự kiến giao dịch tối đa là 27.511.778 cổ phiếu, chiếm 6,07% vốn điều lệ theo giá thoả thuận và không nằm ngoài biên độ giao dịch cổ phiếu DXS tại thời điểm dự kiến chuyển nhượngỞ thời điểm công bố nghị quyết, DXG đang sở hữu khoảng 60% vốn điều lệ tại DXS và bên chuyển nhượng là các quỹ đầu tư thành viên của VinaCapital, Dragon Capital",-1
"Sở Giao dịch Chứng khoán Hà Nội (HNX) công bố diễn biến thị trường cổ phiếu niêm yết HNX tháng 7/2023.Cụ thể: trong tháng 7, diễn biến giá cổ phiếu trên thị trường cổ phiếu niêm yết tại HNX có sự tăng trưởng mạnh, chỉ số HNX – Index đóng cửa ở mức cao nhất tháng đạt 239,55 điểm vào ngày 31/7/2023, tăng 5,38% so với cuối tháng 6/2023. Đây cũng được ghi nhận là mức chỉ số HNX-Index cao nhất kể từ đầu năm.Trái ngược với đà tăng của chỉ số HNX Index, thanh khoản trên thị trường giảm nhẹ so với tháng trước. Với 21 phiên giao dịch được thực hiện trong tháng 7/2023, khối lượng giao dịch bình quân đạt hơn 108 triệu cổ phiếu/phiên, tương ứng giá trị giao dịch bình quân đạt hơn 1.734,8 tỷ đồng/phiên, giảm 9,22% về khối lượng giao dịch và giảm 9,61% về giá trị giao dịch so với tháng trước.Giá trị vốn hóa thị trường tại phiên giao dịch cuối tháng 7 đạt 297,47 nghìn tỷ đồng, tăng 5,26% so với cuối tháng trước",-1
"Tháng 4 vừa qua, FPT vừa mở Trung tâm chiến lược phần mềm tại thành phố Nam Ninh nhằm đẩy mạnh việc phát triển và cung cấp các giải pháp công nghệ đẳng cấp trong lĩnh vực Công nghệ ô tô và Sản xuất bán dẫn tại Trung Quốc và trên toàn cầu, đồng thời phát triển tệp khách hàng mới trong các lĩnh vực khác như tài chính - ngân hàng, chăm sóc sức khỏe.Mảng dịch vụ CNTT tại thị trường trong nước cho thấy sự phục hồi so với 2 tháng đầu năm, đạt doanh thu và lợi nhuận trước thuế lần lượt 1.407 tỷ đồng và 18 tỷ đồng, giảm 8% và 80,6% so với cùng kỳ.Theo FPT, thị trường trong nước gặp trở ngại ngắn hạn trong quý 1 do khối doanh nghiệp còn gặp khó khăn, dẫn đến sụt giảm nhu cầu đầu tư cho CNTT. Công ty tiếp tục đẩy mạnh hợp tác với khối chính phủ, tỉnh thành, bộ ban ngành, khối doanh nghiệp nước ngoài và các ngành kinh tế ít bị ảnh hưởng nhằm đảm bảo tăng trưởng",1
"Tạm tính giá bán trong hai ngày 17 và 30/3, Thiên Tân đã thu về 102,6 tỷ đồng. Như vậy, tính từ đầu năm đến nay, Thiên Tân đã tiến hành bán ra 15 triệu cổ phiếu DIG.Ở chiều ngược lại, Phó Chủ tịch Nguyễn Hùng Cường, con trai Chủ tịch Nguyễn Thiện Tuấn ngày 17/3 đã mua vào thành công toàn bộ 5 triệu cổ phiếu DIG, qua đó nâng sở hữu tại DIC Corp lên 58,96 triệu cổ phần, tương đương 9,66% vốn điều lệ công ty.Mới đây, HĐQT công ty thông qua chủ trương giải thể Chi nhánh Tổng công ty Cổ phần Đầu tư phát triển Xây dựng - DIC Star Apart'Hotel Landmark Vũng Tàu",1
"Tình trạng bán tháo diễn ra ồ ạt, đặc biệt nhà đầu tư cá nhân bán ròng 1243 tỷ đồng, trong đó họ bán ròng khớp lệnh là 1083,5 tỷ đồng.Nhận định về phiên giao dịch hôm qua tại tọa đàm ""Sóng chứng khoán 2023"" do Chứng khoán Yuanta tổ chức sáng 19/8, ông Nguyễn Thế Minh, Giám đốc phân tích khối khách hàng cá nhân của Chứng khoán Yuanta cho rằng nhịp giảm điểm này đã phản ánh dư địa tăng cao trong ngắn hạn của thị trường không còn nữa, gây áp lực chỉnh mạnh",-1
"Cụ thể: nạn nhân cho biết được hướng dẫn đầu tư thông qua ứng dụng Quỹ đầu tư Carlyle VN. Khi tham gia các buổi livestream, người đầu tư được tặng tiền, được “thầy” giới thiệu nhiều gói ưu đãi, có nhiều mã khuyến nghị, hướng dẫn đầu tư cổ phiếu tăng giá mạnh. Theo như quảng cáo, đầu tư giao dịch vào quỹ có thể nhận tiền về tài khoản đầu tư ngay sau khi đặt lệnh chốt và có thể đặt lệnh rút tiền luôn, nhanh hơn hẳn so với các sàn giao dịch thông thường.Các ""thầy"" quảng cáo với nạn nhân với mức lãi suất khủng 500% - 800% bằng cách dùng đòn bẩy",0
" Chốt phiên 14/4, lợi suất trái phiếu chính phủ giao dịch quanh 1 năm 2,7% (-0,08%); 2 năm 2,72% (-0,15 %); 3 năm 2,75% (-0,05 %); 5 năm 2,79% (-0,09 %); 7 năm 2,98% (-0,08 %); 10 năm 3,29% (-0,08 %); 15 năm 3,42% (-0,1 %); 30 năm 3,88% (không thay đổi)",0
"Trong ngắn hạn, VN-Index có thể tiếp tục giao dịch trong vùng 1.030-1.050(Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam - BSC)""Ngày giao dịch đầu tiên sau kỳ nghỉ lễ, thị trường giảm gần 9 điểm, kết phiên tại mốc 1,040.61 điểm. 10/19 ngành tăng điểm, tuy nhiên số mã giảm lại nhiều áp đảo số mã tăng cho thấy dòng tiền có xu hướng tập trung vào một số mã nhất định trong từng ngành. Ngành Y tế dẫn đầu đà tăng; ở chiều ngược lại, ngành Bán lẻ có mức giảm mạnh nhất.Về giao dịch của khối ngoại, hôm nay khối này bán ròng trên sàn HSX mà mua ròng trên sàn HNX",0
"“Nếu họ giảm lạm phát từ 9% về 3%, thì họ sẽ không bị mất uy tín khi họ dừng thắt chặt ở ngưỡng lạm phát 3% thay vì 2%”, Chủ tịch Adam Posen của Peterson Institute for International Economics nhận định",-1
" Tính riêng giao dịch khớp lệnh, họ mua ròng 7/18 ngành, chủ yếu là ngành Công nghệ Thông tin. Top mua ròng của nhà đầu tư cá nhân tập trung gồm: KBC, FPT, DXG, ACB, DIG, VIX, HCM, STB, GEX, NLG. Phía bán ròng khớp lệnh: họ bán ròng 11/18 ngành chủ yếu là nhóm ngành Bất động sản, Ngân hàng",0
"“Rủi ro đối với ổn định tài chính đã tăng lên vào đúng lúc mức nợ cao hơn”, tờ Financial Times dẫn lời người đứng đầu IMF tại Diễn đàn Phát triển Trung Quốc (CDF) - nơi hội tụ giới lãnh đạo doanh nghiệp toàn cầu và các nhà hoạch định chính sách cấp cao của Trung Quốc.“Sự chuyển đổi nhanh chóng từ một thời kỳ lãi suất thấp kéo dài sang lãi suất cao hơn nhiều - việc cần thiết để chống lạm phát - tất yếu tạo ra sức ép và những điểm dễ tổn thương, như chúng ta đã chứng kiến trong những diễn biến gần đây trong ngành ngân hàng”, bà Georgieva nói.Hệ thống tài chính toàn cầu mới đây đã rung chuyển vì sự sụp đổ liên tiếp của ba ngân hàng cỡ trung gồm Silvergate Bank, Silicon Valley Bank (SVB) và Signature Bank của Mỹ, kế đến là vụ ngân hàng Credit Suisse của Thuỵ Sỹ được đối thủ đồng hương lớn hơn UBS mua lại theo sự sắp đặt của Chính phủ nước này nhằm chặn đứng một cuộc khủng hoảng bùng lên ở châu Âu",-1
" Tính theo giá đóng cửa, DIG cũng đã vượt qua đỉnh tháng 12 năm ngoái, lên cao nhất 6 tháng",1
" Thống kê hiện có khoảng 190 cổ phiếu trong tổng số 337 mã phát sinh giao dịch sáng nay đã trượt giảm từ 1% trở lên so với giá đỉnh, tương đương tỷ lệ hơn 56%",-1
"Dự kiến, nhà máy sản xuất vacxin ASF của doanh nghiệp sẽ sản xuất đại trà từ cuối quý 4/2023. Bên cạnh đó, tháng 8/2023, DBC đã ký kết hợp tác với Winsun (1 trong 10 doanh nghiệp sản xuất sinh phẩm sinh học thú y hàng đầu Trung Quốc) để nghiên cứu và phát triển các loại vacxin khác",0
“Chúng ta không nên tập trung quá nhiều vào bất kỳ diễn biến hàng tháng nào,0
"Công ty TNHH Manulife Việt Nam - chi nhánh của tập đoàn tài chính Manulife tại Việt Nam vừa công bố báo cáo tài chính bán niên năm 2023 với tình hình kinh doanh kém hơn cùng kỳ năm trước.Theo đó, trong kỳ, Manulife Việt Nam ghi nhận doanh thu thuần 11.090 tỷ đồng, giảm 13,2% so với cùng kỳ năm trước. Tổng chi phí hoạt động kinh doanh bảo hiểm tăng 27,3% lên 9.787 tỷ đồng. Trong đó chi bồi thường và trả tiền bảo hiểm tăng mạnh 45% lên 8.800 tỷ đồng, chi phí hoa hồng bảo hiểm giảm 43% xuống còn 911 tỷ đồng",-1
"Tại một số ngân hàng, lãi suất tiền gửi các kỳ hạn dài từ 9 tháng trở lên đang thấp hơn kỳ hạn 6 tháng. Mặt bằng lãi suất huy động tương đối đồng đều trên toàn hệ thống, chênh lệch lãi suất giữa các ngân hàng được thu hẹp đáng kể, là tín hiệu cho thấy thanh khoản hệ thống ổn định. Đáng chú ý, nhóm 4 ngân hàng thương mại nhà nước (big 4) đã không còn là ngân hàng lãi suất thấp nhất thị trường tại các kỳ hạn từ 12 tháng trở lên.        Cụ thể, lãi suất tiền gửi 1 tháng thấp nhất là 3%/năm, áp dụng tại 4 ngân hàng thương mại cổ phần nhà nước (big 4) là Agribank, BIDV, Vietcombank, Vietinbank",0
Giao dịch thỏa thuận tiếp tục có sự tham gia của các nhóm nhà đầu tư. Giao dịch chủ yếu giữa các nhà đầu tư cá nhân,0
" Những hành động này đã giảm bớt sức ép trên thị trường, nhưng mức độ bấp bênh vẫn còn lớn và cho thấy tầm quan trọng của sự cảnh giác”, Tổng giám đốc IMF nói.Hồi tháng 1 vừa qua, định chế có trụ sở ở Washington DC này dự báo tốc độ tăng trưởng kinh tế toàn cầu sẽ giảm còn 2,9% trong năm nay từ mức. 3,4% trong năm ngoái, trước khi tăng lên mức 3,1% trong năm 2024. “Ngay cả khi triển vọng của năm 2024 tốt hơn, tăng trưởng kinh tế toàn cầu vẫn sẽ thấp hơn mức bình quân 3,8% của thập kỷ qua”, bà Georgieva nói tại diễn đàn",1
" Nền kinh tế Nga đã giảm 2% trong năm ngoái và OECD dự đoán kinh tế Nga sẽ giảm thêm 1,5% trong năm nay và 0,4% vào năm 2024. Nền kinh tế Ukraine đã giảm 1/3 vào năm 2022 và có khả năng bị thiệt hại thêm sau khi một con đập và nhà máy thủy điện ở miền Nam của nước này bị phá huỷ trong tuần vừa rồi.",-1
"Ngoài ra, lợi nhuận đầu tư dài hạn được tạo ra từ các công ty này sẽ tăng lên bởi vì các công ty trong lĩnh vực logistics có đủ quy mô và được quản lý chuyên nghiệp sẽ hưởng lợi chi phí giảm theo thời gian do cơ sở hạ tầng tại Việt Nam và các vấn đề khác sẽ được cải thiện.VinaCapital cũng kỳ vọng vào mức lợi nhuận đầu tư hấp dẫn đối với các công ty logistics được hưởng lợi từ việc gia tăng sản xuất công nghệ cao tại Việt Nam và từ sự tăng trưởng liên tục của tầng lớp trung lưu ở Việt Nam",1
"Diễn biến lãi suất liên ngân hàng tuần từ 15/5-19/5/2023.Theo giới phân tích, sau phát biểu của Thống đốc Ngân hàng Nhà nước  tại Hội nghị Ngành ngân hàng góp phần tháo gỡ khó khăn, thúc đẩy sản xuất, kinh doanh vùng Đông Nam bộ về việc Ngân hàng Nhà nước sẽ cân nhắc điều kiện, nếu được sẽ giảm tiếp lãi suất điều hành, thị trường kỳ vọng Ngân hàng Nhà nước tiếp tục giảm lãi suất điều hành lần thứ 3 trong thời gian tới",-1
"Trước đó, cổ phiếu khác thuộc họ APEC Group là APS của Công ty CP Chứng khoán Châu Á - Thái Bình Dương cũng bị HXN cắt margin do bị đưa vào diện cảnh báo đồng thời công ty chậm công bố thông tin báo cáo tài chính bán niên 2023. Cổ phiếu APS còn vừa bị HNX đưa vào diện cảnh báo do đã chậm nộp báo cáo tài chính soát xét bán niên 2023 quá 15 ngày sao với thời hạn quy định",0
" Đồng thời, ANV cũng đượchưởng lợi khi được miễn thuế chống bán phá giá của Mỹ trong năm nay",1
"“Kỳ vọng mới này đẩy lợi suất trái phiếu kho bạc Mỹ kỳ hạn 10 năm tăng lên và tỷ giá đồng USD cũng tăng”, ông Cieszynski nói với trang MarketWatch",1
" Theo số liệu của ngân hàng Goldman Sachs, nhu cầu dầu ở Trung Quốc đang ở mức cao hơn 16 triệu thùng/ngày",0
" Với đội ngũ nhân sự được đào tạo bài bản, giàu kinh nghiệm và cơ sở vật chất hiện đại gắn liền với Ngân hàng Vietcombank, chúng tôi tin tưởng rằng phòng giao dịch VCBS - Thuỵ Khuê sẽ là điểm đến tin cậy và là địa chỉ cung cấp dịch vụ Chứng khoán hàng đầu tới các nhà đầu tư trên địa bàn sở tại""",1
" Điểm đáng chú ý là cổ phiếu VIC và VHM được giao dịch rất tích cực trong phiên ngày hôm nay với sự tham gia của nhà đầu tư nước ngoài.Tỉ trọng giá trị giao dịch của nhóm vốn hóa vừa VNMID tăng mạnh lên 42,45% chỉ số VNMID tăng 1,39%. Dòng tiền tập trung vào các mã HSG, NKG, VND, PVD, VCI, KBC, DXG, VCG, HCM, LPB trong đó 10/10 mã tăng điểm, NKG tăng trần.Tỉ trọng giá trị giao dịch của nhóm vốn hóa nhỏ VNSML tăng lên 14,89%",1
"Cả năm ngoái, chỉ số S&P 500 - thước đo rộng nhất của chứng khoán Mỹ - giảm 19%, trong khi chỉ số công nghiệp Dow Jones mất 8,8% và chỉ số Nasdaq sụt 33% do cổ phiếu công nghệ là nhóm giảm mạnh nhất thị trường. Cả ba chỉ số cùng có năm giảm mạnh nhất kể từ 2008, năm của khủng hoảng tài chính toàn cầu",-1
" Mức tăng trưởng tại các NHTMNN sẽ khả quan hơn tăng 18,5% so với các NHTMCP tăng 4,9%.Các giả định chính cho luận điểm đầu tư gồm: Tăng trưởng tín dụng dần phục hồi trong nửa cuối năm 2023. SSI Research đang theo dõi việc hạ lãi suất có giúp nhu cầu tín dụng phục hồi hay không đặc biệt là trong thời điểm mà tổng cầu quốc tế và nội địa đều đang rất yếu do tình hình kinh tế không thuận lợi",1
"Khối ngoại bước vào tuần tái cơ cấu trọng điểm khi cả hai quỹ ETF ngoại cùng mua bán. Giá trị mua tăng gấp đôi sáng phiên trước, đạt 785,6 tỷ đồng, trong khi bán ra 509,7 tỷ đồng, tương ứng mua ròng 275,9 tỷ. VHM được mua ròng tốt nhất với 43,6 tỷ đồng, HPG +35,5 tỷ, POW +28 tỷ, HSG +22,4 tỷ, VRE +22,1 tỷ",1
" Cụ thể, tăng trưởng tín dụng của lĩnh vực bất động sản 15,37%, lĩnh vực chứng khoán 23,85%, lĩnh vực trái phiếu doanh nghiệp 17,65%",1
"Với hành vi này, ông Nguyễn Hoành Hoa phải chịu trách nhiệm chính",-1
"Do biến động lớn trong ngày, rất nhiều cổ phiếu rơi vào trạng thái tăng trước giảm sau và gây thiệt hại cho nhà đầu tư mua phải giá cao. Chỉ riêng rổ VN30 hôm nay có tới 18 cổ phiếu thay đổi giá theo hướng tiêu cực với biên độ trên 2%. Cá biệt như VJC chênh lệch tối đa tới 6,51% trong ngày, nghĩa là nhà đầu tư mua tại đỉnh lỗ ngay lập tức từng đó khi kết phiên",-1
" Lợi suất của kỳ hạn 10 năm giảm khoảng 9 điểm cơ bản, còn 4,62%",-1
" Xu hướng tăng của lợi suất trái phiếu kho bạc Mỹ và tỷ giá đồng USD thời gian gần đây là những yếu tố chính lấy đi “ánh hào quang” của vàng.Ngược lại, “nhân tố chủ chốt đang giúp cản đà giảm của giá vàng là sự thiếu vắng một niềm tin vững chắc vào tình hình sức khoẻ của nền kinh tế toàn cầu, khi loạt số liệu mới nhất về kinh tế làm gia tăng sự bi quan”, nhà phân tích Rupert Rowling của Kinesis Money nhận định trong một báo cáo",-1
" Xu hướng này giúp ổn định giá tôn mạ và ống thép trong nước, giảm phụ thuộc vào biến động giá HRC thế giới, tăng lợi thế xuất khẩu khi khép kín quy trình sản xuất tôn mạ.LỢI NHUẬN DOANH NGHIỆP THÉP VẪN KHÓ DỰ BÁOTheo VDSC, lợi nhuận trong ngắn hạn, cụ thể là lợi nhuận hàng quý của các doanh nghiệp này sẽ khá thất thường và có thể phân hóa mạnh, phụ thuộc vào độ linh động trong chính sách tồn kho của từng doanh nghiệp",1
" Mức giá này tương đương gần 57 triệu đồng/lượng nếu được quy đổi theo tỷ giá USD bán ra tại ngân hàng Vietcombank.Cùng thời điểm trên, giá vàng miếng SJC tại thị trường Hà Nội theo niêm yết của Tập đoàn Phú Quý là 66,5 triệu đồng/lượng (mua vào) và 67,1 triệu đồng/lượng (bán ra), tăng 50.000 đồng/lượng ở mỗi đầu giá so với sáng hôm qua.Nhẫn tròn trơn 999,9 hiệu Phú Quý có giá 55,75 triệu đồng/lượng và 56,75 triệu đồng/lượng, tăng 50.000 đồng/lượng ở mỗi đầu giá.Tại thị trường Tp",1
"Trong 1 tháng qua, giá vàng thế giới đã tăng khoảng 1%. Đơn vị: USD/oz.Hiện tại, thị trường gần như tin chắc Fed sẽ tăng lãi suất thêm 0,25 điểm phần trăm trong cuộc họp diễn ra trong hai ngày thứ Ba và thứ Tư tuần tới.“Giá vàng đã đạt tới gần một vùng kỹ thuật chủ chốt ở 1.980-1.985 USD/oz, nơi trước đây từng là ngưỡng kháng cự và ngưỡng hỗ trợ",1
"Bà Đỗ Thị Đức Minh (1975), là Thạc sỹ Kinh tế - Học viện Ngân hàng. Bà có hơn 25 năm kinh nghiệm trong lĩnh vực Tài chính - Ngân hàng và từng đảm nhiệm nhiều chức vụ quan trọng tại các tổ chức tín dụng, doanh nghiệp lớn như: PG Bank, NHNN Việt Nam.Được biết, cổ đông NCB đã thông qua việc phát hành riêng lẻ thêm tối đa 620 triệu cổ phiếu, tương đương 111% vốn điều lệ, với tổng giá trị phát hành theo mệnh giá là 6.200 tỷ đồng, nhằm tăng vốn điều lệ từ 5.601 tỷ đồng lên 11.800 tỷ đồng",1
Tuy nhiên trong 48 mã tăng ngược ở HoSE hôm nay hầu hết thanh khoản quá kém và tăng giá chỉ nhờ lợi thế này,-1
"Vàng chững giá trong bối cảnh nhà đầu tư chờ bước tiến trong cuộc đàm phán trần nợ của Mỹ, khi ngày 1/6 - mốc thời gian mà Bộ Tài chính nước này đã cảnh báo rằng Washington có thể rơi vào cảnh vỡ nợ - đang đến rất gần",-1
" Ngoài việc là chủ nợ nước ngoài nắm giữ nhiều trái phiếu kho bạc Mỹ nhất, các quỹ đầu tư của Nhật Bản còn nắm nhiều khoản đầu tư khác từ trái phiếu chính phủ Brazil, cho tới các trạm điện ở châu Âu và các khoản vay rủi ro cao.Đồn đoán về một sự dịch chuyển lớn hơn, chẳng hạn từ bỏ hoàn toàn YCC, có thể thúc đồng Yên tăng giá mạnh và giáng một đòn vào các thị trường trái phiếu nơi các nhà đầu tư Nhật Bản đang chiếm tỷ trọng nắm giữ lớn",1
"Tỉ trọng giá trị giao dịch của nhóm vốn hóa vừa VNMID tăng mạnh lên 42,45% chỉ số VNMID tăng 1,39%",1
"Giới phân tích cho rằng việc Trung Quốc mở cửa trở lại và mạnh tay cấp hạn ngạch nhập khẩu dầu cho các nhà máy lọc dầu tư nhân là một dấu hiệu cho thấy quốc gia nhập khẩu dầu thô lớn nhất thế giới kỳ vọng nhu cầu dầu sẽ khởi sắc mạnh một khi làn sóng lây nhiễm Covid hiện nay suy yếu.Tính đến phiên giao dịch ngày 11/1, giá dầu WTI đã tăng 5 phiên liên tiếp, lần đầu tiên kể từ tháng 10/2022, và giá dầu Brent đã tăng 3 phiên liên tiếp, lần đầu tiên kể từ tháng 12/2022.Cũng theo báo cáo của Goldman Sachs, kỳ vọng vào sự tăng trưởng vững vàng của nhu cầu dầu trong năm nay sẽ cho phép OPEC+ tăng sản lượng trở lại trong nửa sau của năm nay, hồi lại phần sản lượng bị cắt giảm đã công bố hồi tháng 10/2022. OPEC+ là liên minh giữa Tổ chức Các nước xuất khẩu dầu lửa (OPEC) và một số thành viên ngoài khối gồm Nga.Tuy nhiên, Goldman Sachs cũng cho rằng nếu giá dầu yếu hơn dự báo, OPEC+ sẽ duy trì kế hoạch cắt giảm sản lượng đã công bố, thậm chí giảm sản lượng nhiều hơn để giữ giá dầu. Các chuyên gia của Goldman Sachs nhận định OPEC+ là một nhân tố giữ vai trò làm giảm nguy cơ mất giá của dầu",1
"Độ rộng của VN-Index hôm nay cũng chỉ duy trì được mức cân bằng yếu, với 217 mã tăng/243 mã giảm. Số tăng chỉ có 55 mã tăng quá 1% và phía giảm có 91 mã giảm trên 1%. Không có cổ phiếu nào bị xả quá đột biến về thanh khoản, đáng kể chỉ có AAA giảm 1,67% giao dịch 97,1 tỷ  đồng; DGW giảm 1,85% giao dịch 80,9 tỷ; VJC giảm 1,08% giao dịch 75,2 tỷ; HDG giảm 1,76% giao dịch 74 tỷ… Phía tăng hơn 1%, ngoài VIC và STB cũng có khoảng chục mã thanh khoản trên trăm tỷ đồng.Với sức đẩy tốt của VIC, VHM và một số mã ngân hàng, VN-Index đóng cửa hôm nay đạt 1.243,26 điểm, đã cao hơn mức đóng cửa đạt đỉnh ngày 8/8 vừa qua",0
"Tổ chức trong nước mua ròng 305,4 tỷ đồng trên HOSE. Tính riêng khớp lệnh, họ mua ròng 360,2 tỷ đồng. Top mua ròng của Tổ chức trong nước bao gồm Ngân hàng (CTG, MBB, ACB), Hàng & Dịch vụ công nghiệp (GMD, GEX, REE, HAH), Bất động sản (VHM, KDH, SZC, BCM, DXG). Trong khi đó, top bán ròng là Thực phẩm và Đồ uống (VNM, MSN), Tiện ích (GAS, POW), Thép (HPG, HSG), CNTT (FPT)",0
" Nhà đầu tư nước ngoài đã thực hiện bán ròng trong tháng với giá trị hơn 2.804 tỷ đồng.Quy mô thị trường trên HOSETính đến hết ngày 31/5/2023, có 473 mã chứng khoán niêm yết trong đó gồm: 396 mã cổ phiếu, 03 mã chứng chỉ quỹ đóng, 13 mã chứng chỉ quỹ ETF và 61 mã chứng quyền có bảo đảm",-1
" Luỹ kế năm 2023, hệ thống PNJ có 376 cửa hàng độc lập bao gồm 355 cửa hàng PNJ Gold, 7 cửa hàng PNJ Silver (+299 SiS), 3 cửa hàng CAO Fine Jewellery (+13 SiS), 5 cửa hàng Style by PNJ (+34 SiS) và 3 cửa hàng PNJ Watch (+79 SiS) và 3 cửa hàng PNJ Art",0
"Nga, nước xuất khẩu dầu thô lớn thứ nhì thế giới, đã bán được cho Ấn Độ và Trung Quốc những thùng dầu lẽ ra được bán sang châu Âu. Trong năm 2021, EU nhập khẩu bình quân 3,3 triệu thùng dầu, gồm dầu thô và các sản phẩm dầu, mỗi ngày từ Nga. Trong tháng 11, EU vẫn nhập bình quân 2,3 triệu thùng dầu từ Nga - theo Cơ quan Năng lượng Quốc tế (IEA).Trên thực tế, doanh thu hàng tháng từ xuất khẩu dầu của Nga trong năm 2022 tăng 24%, đạt 18,1 tỷ USD mỗi tháng, theo dữ liệu của IEA",1
Các công ty chứng khoán có thể có những xung đột lợi ích đối với các nhà đầu tư khi đưa ra nhận định.,0
