Sentences,Sentiment
"Tương tự, Vietbank cũng lên kế hoạch niêm yết cổ phiếu VBB trên HOSE trong năm 2023 khi điều kiện thị trường thuận lợi. Việc niêm yết trên thị trường chứng khoán, theo lãnh đạo Vietbank, sẽ giúp Ngân hàng nâng cao năng lực hoạt động và khả năng cạnh tranh để thực hiện các mục tiêu chiến lược giai đoạn 2023 - 2025.Việc chuyển sàn niêm yết từ UPCoM sang HOSE, theo chuyên gia chứng khoán Huy Nam, sẽ làm tăng tính minh bạch và chuẩn mực quản trị của của các ngân hàng này trên thị trường",1.0
" Trong khi đó, số liệu việc làm khả quan của Mỹ vẫn để ngỏ khả năng Cục Dự trữ Liên bang Mỹ (Fed) còn tăng lãi suất, khiến kim loại quý này có tuần mất giá thứ hai liên tiếp",-1.0
"Đồng thời, căn cứ kết quả xác minh của cơ quan công an, chưa đủ căn cứ để xác định ông Đoàn Bá Hồng vi phạm quy định tại Điều 211 Bộ Luật hình sự; Kết quả kiểm tra, kết quả tính toán số lợi bất hợp pháp từ việc thực hiện hành vi vi phạm của ông Đoàn Bá Hồng cho thấy không có số lợi bất hợp pháp",1.0
"DOANH NGHIỆP KHÔNG MUỐN “BỎ HẾT TRỨNG VÀO MỘT GIỎ”Tháng 4 vừa qua, Ấn Độ giành một thắng lợi lớn khi tập đoàn công nghệ Mỹ Apple mở rộng mạnh mẽ hoạt động sản xuất điện thoại iPhone ở nước này, bao gồm tăng sản lượng mẫu smartphone đời mới nhất.Những dấu hiệu về sự thay đổi của Ấn Độ đang hiện rõ tại những khu công nghiệp rộng lớn ở Sriperumbudur, một thành phố ở bang miền Nam Tamil Nadu. Các nhà sản xuất nước ngoài ở các khu công nghiệp này từ lâu đã sản xuất những mặt hàng như ô tô và thiết bị gia dụng để phục vụ cho thị trường Ấn Độ. Giờ đây, trở thành “hàng xóm” của họ là những công ty đa quốc gia sản xuất đủ mặt hàng từ tấm pin mặt trời và turbine gió cho tới đồ chơi trẻ em và giày dép - tất cả đều có ý muốn tìm kiếm một địa chỉ sản xuất thay thế cho Trung Quốc",1.0
" Họ bán ròng khớp lệnh mạnh nhất VCG, DIG, VIB, VPB, MWG.",0.0
" Thuduc House sau đó lập 17 bộ hồ sơ gửi Cục Thuế TP HCM đề nghị hoàn thuế GTGT hơn 365 tỷ đồng.Khi tiếp nhận hồ sơ, Cục thuế TPHCM đã ban hành 17 quyết định hoàn thuế GTGT cho Thuduc House với tổng số tiền hơn 365 tỷ đồng",0.0
" Độ rộng thị trường thu hẹp với tỉ lệ cổ phiếu tăng giá-giảm giá là 167-310.Giá trị giao dịch trên sàn HOSE đạt 20.169 tỷ đồng, giá trị giao dịch toàn thị trường tính cả 3 sàn đạt 23.718,5 tỷ đồng, Giảm 4,1% so với phiên liền trước, giảm 13% so với 5 phiên và 2,8% so với 20 phiên trước đó.CÁ NHÂN GOM RÒNG MẠNHNhà đầu tư nước ngoài bán ròng 352,9 tỷ đồng, tính riêng giao dịch khớp lệnh thì họ bán ròng 322,5 tỷ đồng. Mua ròng khớp lệnh chính của nước ngoài là nhóm Xây dựng và Vật liệu, Bất động sản. Top mua ròng khớp lệnh của nước ngoài gồm các mã: VNM, VIC, VHM, CTD, CTG, HPG, SBT, HSG, DGC, NVL",0.0
" Thời hạn giấy phép của Shan Sum kéo dài đến năm 2033.Tuy nhiên, Shan Sum không chỉ là nơi đặt tro cốt",0.0
"Giá vàng bán lẻ ở Ấn Độ đang cao hơn khoảng 3 USD/oz so với giá vàng chính thức (tính bằng giá quốc tế cộng thuế nhập khẩu và thuế tiêu thụ), từ chỗ thấp hơn 5 USD/oz trong tuần trước. Tuy nhiên, chênh lệch này vẫn còn thấp nếu so với hồi năm 2016.“Hiện vẫn chưa xảy ra cơn sốt mua vàng như đợt đổi tiền hồi năm 2016”, một nhà kinh doanh vàng ở Mumbai nói với hãng tin Reuters",1.0
". Đặc biệt, công ty phải trích lập dự phòng hơn 375 tỷ đồng và trong đó, dự phòng 266 tỷ đồng cho khoản đầu tư vào HPG, tương ứng với mức lỗ gần 30%.Được biết, TVC đã chốt ngày đăng ký cuối cùng Đại hội đồng cổ đông bất thường năm 2023. Ngày đăng ký cuối cùng là ngày 02/02/2023, ngày giao dịch không hưởng quyền là ngày 01/02/2023. Thời gian họp dự kiến ngày 15/3 tới nhằm kiện toàn nhân sự Hội đồng quản trị; các nội dung khác thuộc thẩm quyền của Đại hội đồng cổ đông theo quy định tại Điều lệ Công ty, quy định của pháp luật (nếu có). Thời gian và địa điểm công ty sẽ thông báo sau",-1.0
" Đơn vị: USD/oz.Nhà đầu tư trên thị trường vàng đang hướng tới báo cáo tăng trưởng tổng sản phẩm quốc nội (GDP) quý 1 của Mỹ dự kiến công bố vào ngày thứ Năm. Tiếp đó, báo cáo chỉ số giá tiêu dùng cá nhân (PCE) - một thước đo lạm phát được Fed ưa chuộng - sẽ được công bố vào ngày thứ Sáu.Thị trường đang đặt cược khả năng 3/4 Fed sẽ nâng lãi suất 0,25 điểm phần trăm trong cuộc họp vào ngày 2-3/5. So với những ngày gần đây, khả năng này đã giảm xuống vì “nỗi lo về sự trỗi dậy của cuộc khủng hoảng ngân hàng khu vực ở Mỹ”, ông Ghali nói",0.0
"Tháng 12/2015, Thiên Minh Group thông báo thay đổi vốn điều lệ từ 638,372 tỷ đồng lên 1.150 tỷ đồng",0.0
" Rất nhiều nhà đầu tư kỳ vọng thị trường đã chạm đáy. Quan điểm của anh chị thế nào? Hay đây chỉ là nhịp nghỉ trước khi điều chỉnh tiếp?Ông Nguyễn Việt Quang - Giám đốc Trung tâm kinh doanh 3 Yuanta Hà NộiCuối tuần tuy 3 phiên nỗ lực hồi phục nhưng thanh khoản khá yếu và trong 3 phiên chỉ có 1 phiên tạo nến xanh, 2 phiên nến đỏ, cũng như VN-Index tiếp tục đóng cửa dưới đường MA100. Chỉ số hiện đã xác nhận tạo mô hình 2 đỉnh, khi phá vỡ và chạm vùng hỗ trợ nhẹ phía dưới nảy hồi “test” lại vùng quanh đáy cũ là điều thường diễn ra, nhưng đây chỉ là nhịp nảy hồi nhẹ trước khi thị trường tiếp tục điều chỉnh.Ông Lê Đức Khánh - Giám đốc phân tích, Chứng khoán VPSTrên biểu đồ kỹ thuật tuần và tháng, mốc 1.120 – 1.140 điểm vẫn đang là mốc hỗ trợ rất mạnh của thị trường. Điều này có thể giải thích việc nhiều nhà đầu tư kỳ vọng đây là đáy",-1.0
" Tuy nhiên, việc chúng ta mong muốn xử lý được hoàn toàn và chấm dứt tình trạng này là rất khó nên Ban soạn thảo đặt mục tiêu là hạn chế về mức tối đa.Phó Thống đốc khẳng định không có mô hình quốc gia nào mà phù hợp hoàn toàn với Việt Nam nên khó có thể sao chép được một mô hình nào đó vào vào điều kiện của Việt Nam",-1.0
" Chốt lời không bao giờ sai, nhưng sau đó tiền sẽ đi đâu?Hôm nay thanh khoản HSX giảm 28% so với hôm qua nhưng tỷ trọng giao dịch giữa các nhóm thì không thay đổi nhiều, VN30 vẫn khoảng 32%, Smallcap khoảng 13%, Midcap 51%. Nhóm Midcap có tăng nhẹ về tỷ trọng (hôm qua xấp xỉ 49%) nhờ giao dịch của DIG, DGC, VND, GEX. Dù vậy tổng thể dòng tiền vẫn chưa có động thái dịch chuyển rõ ràng",-1.0
" Dẫn đầu là PLX giảm 5,1%, MWG giảm 4,47%, POW giảm 3,11%",0.0
" Khu vực Đồng bằng sông Cửu Long cũng ghi nhận diện tích trồng mía giảm trong những năm gần đây do nông dân chuyển sang trồng các loại cây ăn trái có lợi nhuận cao hơn.Các công ty chủ yếu sử dụng nguyên liệu mía trong nước như SLS và LSS sẽ được hưởng lợi nhiều hơn từ xu hướng tăng giá đường. Trong khi với các doanh nghiệp nhập khẩu đường thô để sản xuất đường RE như QNS hay SBT, giá bán đường cao trong năm 2023 sẽ bù đắp phần nào cho giá đường thô nhập khẩu tăng.VnDirect lựa chọn cổ phiếu  SBT vì đây là doanh nghiệp dẫn đầu ngành sản xuất đường với 46% thị phần",1.0
" Động thái cần theo dõi đó là dòng tiền bị rút ròng ở cả quỹ ETFs trong nước và nước ngoài trong tháng 4 và tháng 5/2023, trong đó: Nhóm quỹ ETF nội ghi nhận rút ròng tháng thứ tư liên tiếp, với khối lượng tăng mạnh rút ròng hơn 826 tỷ đồng, so với mức rút 340 tỷ đồng trong tháng 5. Lực rút chủ yếu đến từ hai quỹ do Dragon Capital quản lý, cụ thể là VFMVN Diamond ETF và VFM VN30 ETF.Các quỹ ETFs nước ngoài rút ròng tổng cộng gần 360 tỷ đồng trong tháng 5, đánh dấu tháng rút ròng thứ 2 liên tiếp. Đóng góp lớn nhất là từ quỹ iShare MSCI Fronter and Select EM ETF với động thái rút ròng hơn 266 tỷ đồng",-1.0
 Ước tính bà Sương có thể thu về gần 44 tỷ đồng khi hoàn tất thương vụ,1.0
".) còn cao hơn thế.Năm 2022, thị trường tài chính có nhiều biến động, lãi suất tăng mạnh đã đè nén các nhà đầu cơ bất động sản, đặc biệt các nhà đầu tư cá nhân",-1.0
" Tính từ ngày thứ 6 trở đi, lãi suất cho vay kí quỹ được áp dụng mức cố định của VietinBank Securities là 13.505%/ năm. Đối tượng được sử dụng ưu đãi: Tất cả khách hàng của VietinBank Securities - Không yêu cầu dư nợ tối thiểu",0.0
" Đặc biệt VPB vượt đỉnh tháng 1/2023 với thanh khoản cao. Dù vậy tổng thể mức dao động ở cổ phiếu không có gì đáng kể, vẫn chỉ là những biến động bình thường trong trạng thái thị trường đi ngang.Nói chung cứ phiên nào giá cổ phiếu tăng là tốt, vì góp phần củng cố tâm lý chung",-1.0
"Cũng trong tháng 4/2023, thị trường niêm yết HNX không có thêm doanh nghiệp mới niêm yết cổ phiếu và có thêm 02 doanh nghiệp niêm yết bổ sung hơn 9,79 triệu cổ phiếu",-1.0
"  Từ đầu 2023 đến nay, đã có thêm 36 lượt tăng lãi suất của các ngân hàng trung ương trên thế giới. Điều này khiến USD bắt đầu tăng giá trở lại từ giữa tháng 02/2023, tạo áp lực cho tỷ giá VND/USD",-1.0
" Nhờ các kết quả ấn tượng này mà PVFCCo đã được các tổ chức uy tín như VnReport xếp thứ 2 trong Top 10 Doanh nghiệp hiệu quả nhất; Tạp chí Forbes Việt Nam xếp trong Top 50 Doanh nghiệp niêm yết tốt nhất Việt Nam.Năm 2023 tình hình có nhiều thách thức cho ngành phân bón nói chung và PVFCCo nói riêng khi giá phân bón giảm mạnh, xuống mức thấp nhất trong mấy năm qua, trong khi giá nguyên liệu đầu vào tăng và Nhà máy Đạm Phú Mỹ dừng máy 1 tháng để bảo dưỡng theo định kỳ",-1.0
" ""Tôi cho rằng đây sẽ là năm cuối cùng không chia cổ tức bằng tiền mặt. Mọi việc đều có thể xảy ra nhưng ngân hàng sẽ luôn đảm bảo quyền lợi của cổ đông, đồng thời, cũng phải đảm bảo hoạt động của ngân hàng”.(Ông Hồ Hùng Anh, Chủ tịch Techcombank nói tại Đại hội cổ đông thường niên 2023)",1.0
"Cụ thể, mảng dịch vụ công nghệ thông tin (CNTT) thị trường nước ngoài tiếp đà tăng trưởng 32% với 9.245 tỷ đồng, trong đó, thị trường Nhật Bản (tăng 41%) và APAC - châu Á Thái Bình Dương (tăng 50,4%).Theo FPT, thị trường Nhật Bản chứng kiến mức tăng trưởng doanh thu theo đồng Yên đạt 51%, được thúc đẩy bởi nhu cầu chi tiêu cho CNTT lớn tại thị trường này, đặc biệt là chi tiêu cho chuyển đổi số, sau thời gian dài bị ảnh hưởng bởi COVID-19.Trong 5 tháng đầu năm, khối lượng đơn hàng ký mới tại thị trường nước ngoài của FPT đạt mức 13.729 tỷ đồng, tăng trưởng hơn 35%.Trong nước, mảng dịch vụ CNTT ghi nhận doanh thu 2.386 tỷ đồng, tăng 7%. FPT tiếp tục đẩy mạnh hợp tác với khối chính phủ, bộ ban ngành và các doanh nghiệp nước ngoài để duy trì mức tăng trưởng",1.0
" Hiện nay, thị trường truyền hình trả tiền có 36 doanh nghiệp đã được Bộ Thông tin và Truyền thông cấp Giấy phép cung cấp dịch vụ phát thanh, truyền hình trả tiền tại Việt Nam",1.0
" Với diễn biến ngày hôm nay, khả năng cao thị trường sẽ có sự phục hồi trở lại trong các phiên sắp tới nhưng nếu để giải ngân trở lại thì vẫn cần rất thận trọng khi chỉ số có thể chỉ hồi phục ngắn sau đó lại quay đầu giảm tiếp ngay trong phiên. Nhìn chung, với sự tích cực về cuối phiên ngày hôm nay, nhà đầu tư có thể kỳ vọng thị trường sẽ phục hồi nhưng nếu muốn giải ngân mua mới thì hiện tại đang quá rủi ro.Xu hướng ngắn hạn hiện tại đang là giảm điểm",-1.0
"Khối ngoại phiên chiều tăng cường bán ra nhưng cũng không quá nhiều, mức ròng khoảng 111,6 tỷ đồng trên HoSE. Tính chung cả ngày mức bán ròng là 206 tỷ đồng. Riêng cổ phiếu trong rổ VN30 bị bán ròng 272 tỷ đồng",-1.0
"Giải trình về việc này, theo Nam Kim, lợi nhuận giảm chủ yếu do giá vốn tăng. Giá vốn trước kiểm toán là 21.529 tỷ đồng tuy nhiên sau kiểm toán chênh thêm 60,8 tỷ đồng chủ yếu do trích lập dự phòng hàng tồn kho tại công ty con Ống thép Nam Kim và không thực hiện loại trừ lỗ chưa thực hiện năm nay đối với công ty con ""Ống thép Nam Kim""",-1.0
"Chỉ số dòng tiền tích lũy FMI_Abs của nhóm Bán lẻ trong tuần tăng, chỉ số giá giảm cho thấy có lực bán ra",1.0
" Theo Quyết định số 313/QĐ-NHNN, lãi suất tái cấp vốn giữ nguyên ở mức 6%/năm, lãi suất tái chiết khấu giảm từ 4,5%/năm xuống 3,5%/năm; lãi suất cho vay qua đêm trong thanh toán điện tử liên ngân hàng và cho vay bù đắp thiếu hụt vốn trong thanh toán bù trừ của NHNN đối với tổ chức tín dụng giảm từ 7,0%/năm xuống 6,0%/năm.Đồng thời, việc điều chỉnh giảm trần lãi suất cho vay ngắn hạn tối đa bằng VND đối với các lĩnh vực ưu tiên xuống 5,0%/năm tạo điều kiện để doanh nghiệp và người dân tiếp cận vốn vay với chi phí thấp hơn trong các lĩnh vực ưu tiên theo chủ trương của Chính phủ. Đây cũng là bước đi quan trọng, định hướng cho xu hướng giảm lãi suất của thị trường trong thời gian tới, góp phần thúc đẩy tăng trưởng kinh tế. Mặc dù đã giải toả một phần lo âu của doanh nghiệp khi phải vay lãi suất cao nhưng trong bối cảnh lạm phát vẫn rình rập và quan điểm tăng lãi suất của FED vẫn chưa giảm tính chất ""diều hâu"", quyết định trên được cho là sự lựa chọn khó khăn của nhà điều hành chính sách tiền tệ",1.0
" Tuy nhiên, rủi ro/yếu tố hỗ trợ đối với VJC là việc nối lại các chuyến bay quốc tế chậm hơn/nhanh hơn dự kiến hay giá dầu duy trì cao hơn/thấp hơn.",-1.0
"“Điều mà chúng ta đang chứng kiến ở đây có thể là một ‘khoảng lặng trước bão’ khi mùa báo cáo tài chính tiếp tục diễn ra. Thi trường đang chờ xem liệu có gì khả quan không, và tôi cho rằng việc này sẽ tuỳ thuộc vào những báo cáo được công bố trong 2 tuần tới đây”, Giám đốc đầu tư Brad McMillan của Commonwealth Financial Network nhận định với hãng tin Reuters.Chỉ số CBOE Volatility Index đo lường nỗi sợ hãi ở Phố Wall giảm xuống mức thấp nhất kể từ tháng 1/2022 trong phiên này.Trụ đỡ của thị trường phiên này là nhóm cổ phiếu công nghệ với mức tăng 0,4%",-1.0
 VnEconomy và tác giả không chịu trách nhiệm về những vấn đề phát sinh liên quan đến các đánh giá và quan điểm đầu tư được đăng tải.  ,-1.0
"Chứng khoán An Bình (ABS) vừa có báo cáo cập nhật triển vọng thị trường chứng khoán tháng 3/2023 trong đó đưa ra 3 kịch bản cho thị trường. Kịch bản 1 – tích cực (xác suất trung bình): VN-Index đi trong kênh giá, được hỗ trợ vùng giá 980-1000. Tại đây, VN-Index tạo đáy ngắn hạn đi lên kiểm định lại vùng giá 1060-1080. Nhà đầu tư có nhịp trading cổ phiếu với T5-T8 ngày",1.0
"“Dữ liệu về nhu cầu của nhà máy lọc dầu ở Trung Quốc đã đưa giá dầu tăng. Giá dầu còn nhận được lực hỗ trợ từ sự giảm giá của đồng USD”, nhà phân tích Phil Flynn của Price Futures Group nhận định về phiên tăng này của giá dầu",1.0
"Áp lực xả hàng tăng vọt trước hết trong nhóm blue-chips. Bằng chứng là chỉ đến khoảng 2h, gần như toàn bộ rổ VN30 đỏ quạch, nhưng độ rộng chung của VN-Index vẫn có 165 mã tăng/264 mã giảm",-1.0
"Một báo cáo của ngân hàng UBS nhận định: “Rủi ro giảm giá đối với vàng sẽ duy trì, vì những yếu tố chính chi phối vàng vẫn đang rất khó lường. Dù vậy, chúng tôi khuyến nghị nắm giữ vàng trong dài hạn, vì giá vàng sẽ đến lúc phục hồi”",-1.0
" VRE tăng 5,81%, NVL tăng 1,59%, HDB tăng 3,87% cùng với SSI, STB là các mã đáng kể nhất.VN30-Index chốt phiên sáng tăng 0,81% nhờ nhóm ngân hàng khá mạnh",1.0
"Theo dữ liệu công bố ngày 16/5 của Tổng Cục Thống kê quốc gia Trung Quốc (NBS), tỷ lệ thất nghiệp trong nhóm tuổi từ 16-24 tại Trung Quốc tăng lên mức kỷ lục 20,4% trong tháng 4, tăng từ mức 19,6% của tháng trước đó.Tỷ lệ thất nghiệp được khảo sát tổng thể ở khu vực thành thị ghi nhận ở mức 5,2% trong tháng 4, giảm từ 5,3% trong tháng 3. Tuy nhiên, với 11,6 triệu sinh viên tốt nghiệp đại học chuẩn bị gia nhập lực lượng lao động trong năm nay, tỷ lệ thất nghiệp trong nhóm thanh niên ở Trung Quốc được dự báo sẽ tiếp tục tăng trong tháng tới.Bên cạnh tiến trình phục hồi kinh tế không đồng đều hậu Covid-19, doanh số bán lẻ và sản xuất công nghiệp của Trung Quốc không đạt kỳ vọng trong tháng 4.Các hoạt động kinh tế trong tháng 4 yếu hơn dự báo",-1.0
"Nhà phân tích Giovanni Staunovo của ngân hàng UBS thì cho rằng giá vàng vẫn đang được hỗ trợ bởi nhu cầu mua vàng của các ngân hàng trung ương để đa dạng hoá dự trữ ngoại hối.Vietcombank sáng nay báo giá USD ở mức 24.110 đồng (mua vào) và 21.480 đồng (bán ra), giảm 70 đồng ở mỗi đầu giá so với sáng hôm qua.",1.0
"Trong ngắn và trung hạn, thị trường vẫn còn rủi ro tiềm ẩn và chưa có kỳ vọng bứt phá bởi ngoài điểm sáng đến từ FDI và đầu tư công thì thách thức từ bối cảnh vĩ mô vẫn còn nhiều đến từ hoạt động sản xuất, tiêu dùng và lạm phát.Bên cạnh đó, thị trường vẫn còn chịu áp lực biến động trong ngắn hạn do những diễn biến phức tạp trên thị trường trái phiếu doanh nghiệp và biến số đến từ động thái của FED. Tuy nhiên, đợt giảm vừa qua của thị trường có thể đã phản ánh sớm phần nào các rủi ro này.Xét định giá, hệ số P/E hiện tại của VNIndex (dựa trên lợi nhuận thực của năm 2022) đang ở mức 13,5 lần",-1.0
" CAR của hầu hết các ngân hàng có vốn hóa lớn tiếp tục cải thiện trong năm 2022. Ngoại trừ các ngân hàng thương mại nhà nước (SOCBs) có tỷ lệ CAR thấp do bài toán tăng vốn và tỷ lệ sở hữu, tỷ lệ CAR của các ngân hàng tư nhân (PJCBs) lớn được duy trì ở mức cao hơn nhiều so với quy định của Thông tư 41 là 8%, đảm bảo khả năng duy trì tăng trưởng tín dụng trong trung hạn",1.0
Nhận định thị trường của các công ty chứng khoán được VnEconomy trích dẫn chỉ có giá trị như một nguồn thông tin tham khảo. Các công ty chứng khoán có thể có những xung đột lợi ích đối với các nhà đầu tư khi đưa ra nhận định,0.0
" Giá vàng giao sau giảm 1,5%, còn 1.953,8 USD/oz.Theo chiến lược gia trưởng Phillip Streible của Blue Line Futures, cảm giác bình tĩnh đã trở lại với thị trường và dòng tiền bắt đầu quay sang cổ phiếu và hàng hoá cơ bản. Trái lại, những tài sản an toàn đã được mua mạnh trong thời gian gần đây như vàng và trái phiếu kho bạc Mỹ bắt đầu bị xả hàng",-1.0
"Danh sách nhân viên tham gia mua cổ phiếu đính kèm gồm 179 người và số lượng cổ phiếu trên sẽ bị hạn chế chuyển nhượng trong vòng 3 năm, kể từ ngày kết thúc đợt chào bán.Như vậy, FPT sẽ phát hành hơn 7,3 triệu cổ phiếu ESOP và thời gian nhận tiền mua cổ phiếu dự kiến từ ngày 24/4 đến ngày 8/5/2023.Trên thị trường, cổ phiếu FPT chốt phiên 24/4 đạt 79.100 đồng/cp. Như vậy, mức giá chào bán cho cán bộ chỉ tương đương 1/8 thị giá trị trên sàn.Kết thúc quý 1/2023, trong 3 tháng đầu năm, FPT ghi nhận doanh thu đạt 11.681 tỷ đồng, lợi nhuận trước thuế đạt 2.121 tỷ đồng, lần lượt tăng 20,1% và 19,2% so với cùng kỳ năm ngoái",1.0
" Theo đó, các ngân hàng trung ương hoặc cơ quan giám sát đồng thời là cơ quan chủ chốt giám sát an toàn vi mô đối với hoạt động kinh doanh ngân hàng, bảo hiểm và chứng khoán; và cũng là người giám sát hoạt động kinh doanh, có thể chịu trách nhiệm chính hoặc chia sẻ trách nhiệm với các ngân hàng, công ty bảo hiểm và chứng khoán.KIẾN NGHỊ SỬA QUY ĐỊNH CÓ LIÊN QUAN ĐẾN NGƯỜI LIÊN QUAN VÀ CÔNG BỐ THÔNG TINTS. Vũ Nhữ Thăng nhận định việc “hạn chế sở hữu chéo trong hệ thống ngân hàng” thì yếu tố hàng đầu là phải xác định được cá nhân/tổ chức là chủ sở hữu thực sự của ngân hàng. Nói cách khác, khuôn khổ pháp lý cần thiết kế nhằm xác định được cá nhân/tổ chức nắm quyền chi phối, ảnh hưởng đến việc ra quyết định trong hoạt động của ngân hàng đó, tức là làm minh bạch thông tin của tất cả các cá nhân, tổ chức là cổ đông của ngân hàng thương mại thay vì giảm tỷ lệ sở hữu",0.0
" Mốc 150 yên/USD là mốc mà nhiều nhà quan sát cho là giới hạn để Bộ Tài chính Nhật Bản đưa ra động thái can thiệp tỷ giá như đã hành động hồi cuối năm ngoái. Thị trường tài chính hiện đang đặt cược khả năng khoảng 21% Fed nâng lãi suất 0,25 điểm phần trăm trong cuộc họp vào tháng 11. Phiên ngày thứ Sáu, đồng yên trượt giá 0,5% so với đồng USD, sau khi BOJ duy trì lãi suất âm và giữ nguyên lập trường chính sách tiền tệ mềm mỏng. Thống đốc BOJ Kazuo Ueda cũng nói rằng cơ quan này cần có thêm thời gian để đánh giá các dữ liệu kinh tế trước khi có thể tăng lãi suất.Lý giải về việc đồng yên bị bán mạnh sau cuộc họp của BOJ, chiến lược gia trưởng Kenta Tadaide của Daiwa Securities, nói với tờ Nikkei Asia: “Trước cuộc họp, thị trường nhìn chung kỳ vọng chính sách tiền tệ sẽ được BOJ giữ nguyên trạng, nhưng vẫn có một số nhà đầu tư hy vọng có một sự thay đổi nhỏ trong định hướng hay một vài thay đổi nào đó khác",-1.0
"Đồng thời, Ban lãnh đạo đề xuất không chi trả cổ tức cho năm 2022. Tuy nhiên, về cổ tức năm 2023, ban lãnh đạo đề xuất mức chi trả cổ tức 8%-15% bằng tiền mặt và/hoặc cổ phiếu.Trước đó, trong tháng 4, DIG công bố nghị quyết HĐQT về việc hủy phương án phát hành cổ phiếu cho cổ đông hiện hữu (tối đa 100 triệu cổ phiếu, tương đương 16,4% tổng số cổ phiếu đang lưu hành với giá phát hành 15.000 đồng/cổ phiếu) đã được thông qua tại ĐHCĐ bất thường năm 2022 và VCSC chưa đưa kế hoạch phát hành quyền này vào định giá và dự báo của VCSC.Kết thúc quý 1/2023, doanh thu của DIG thấp giảm 62% so với cùng kỳ, đạt 197 tỷ đồng được đóng góp bởi việc bàn giao tại các dự án Gateway, Cap Saint Jacques, Nam Vĩnh Yên và Hiệp Phước",-1.0
" Hồ Quốc Tuấn, Giảng viên cao cấp, chuyên ngành tài chính - kế toán, Đại học Bristol (Anh), việc giới hạn tỷ lệ sở hữu cổ phần của cổ đông theo hướng giảm tỷ lệ sở hữu tối đa của một cổ đông, một cổ đông và người có liên quan để tăng tính đại chúng, chưa chắc đã ngăn chặn được tình trạng sở hữu chéo, bởi cốt lõi vấn đề của ngân hàng Việt Nam nằm ở vấn đề quản trị.Sở hữu chéo giữa các nhà phát triển bất động sản và ngân hàng tại Việt Nam đang gặp những vấn đề mà Trung Quốc đang đối diện, khi các công ty bất động sản có vốn hóa yếu vay mượn nhiều từ các ngân hàng thông qua mạng lưới phức tạp của các chi nhánh, từ đó đặt các ngân hàng này cũng như toàn bộ hệ thống ngân hàng vào trạng thái rủi ro cao.Vì vậy, cải cách trong giám sát ngân hàng sẽ là một nhiệm vụ chính sách công đa diện với nhiều mục tiêu: (i) để đảm bảo ổn định tài chính (giải quyết rủi ro hệ thống); (ii) bảo vệ người tiêu dùng tài chính (giải quyết thông tin bất đối xứng) và (iii) tính toàn vẹn của thị trường tài chính (giải quyết các hành vi gian lận và tội phạm)",-1.0
"- HĐQT HBC cũng đã thông qua việc mua lại toàn bộ cổ phần của ông Lê Viết Hải tại Công ty Pax International theo vốn thực góp được xác nhận là hơn 138 tỷ đồng. Đồng thời thông qua thỏa thuận chuyển nhượng quyền sử dụng đất của ông Lê Viết Hải và bà Bùi Ngọc Mai đối với 3 khu đất có tổng diện tích 7.218,6m2 tại đường Phan Văn Hớn, phường Tân Thới Nhất, quận 12, TP",-1.0
"Với lạm phát cao, ngay cả tiền lương tăng và sự phục hồi của ngành du lịch là không đủ để giúp ngân sách của các hộ gia đình và doanh nghiệp ở châu Âu tránh khỏi cảnh trở nên eo hẹp hơn dưới áp lực từ lãi suất tăng. Trong cuộc họp tháng 7/2023, ECB có lần nâng lãi suất thứ 9 trong chu kỳ thắt chặt này, đưa lãi suất chính sách tăng thêm 0,25 điểm phần trăm lên mức 3,75%, bằng mức kỷ lục thiết lập vào năm 2001 - thời điểm mà ECB tăng mạnh lãi suất nhằm tăng cường giá trị của đồng Euro khi đó mới ra đời.THIẾU LỰC HỖ TRỢ TỪ TRUNG QUỐCDấu hiệu dai dẳng của lạm phát lõi ở Eurozone khiến giới chuyên gia kinh tế cho rằng ECB sẽ chưa dừng cuộc chiến chống lạm phát",-1.0
"..Trên thị trường, cổ phiếu HBC hiện giao dịch ở mức 9.200 đồng/cp - giảm 71% so với vùng giá gần 32.000 đồng hồi đầu năm 2022.",-1.0
" Lãi suất cố định tối đa 12%/năm cho 2 kỳ tính lãi đầu tiên, các kỳ tính lãi còn lại sẽ tính lãi suất bằng tổng của biên độ tối đa 3,5%/năm và lãi suất tham chiếu. Lãi suất tham chiếu là lãi suất tiền gửi trả sau cá nhân bình quân 12 tháng được công bố bởi 4 Ngân hàng TMCP gồm: Vietcombank, HDBank, Vietinbank và BIDV.Kỳ hạn thanh toán là 06 tháng một lần vào ngày thanh toán lãi và/hoặc ngày đáo hạn, hoặc ngày đến hạn khác để thực hiện mua lại",0.0
"Tình trạng thiếu thanh khoản đó một phần do cơ quan chức năng Mỹ siết chặt kiểm soát lĩnh vực tiền điện tử. Ủy ban Chứng khoán và giao dịch Mỹ (SEC) gần đây đã kiện các sàn giao dịch tiền ảo lớn như Coinbase và Binance.Như vậy, tính thanh khoản thấp - vốn là một đặc điểm của thị trường tiền ảo từ đầu năm tới nay - chính là một phần nguyên nhân khiến giá Bitcoin tăng mạnh thời gian qua.NHÀ ĐẦU TƯ NHỎ LẺ CHƯA TRỞ LẠI THỊ TRƯỜNG TIỀN ẢOMột đặc điểm đáng chú ý khác của thị trường tiền điện tử ở thời điểm hiện tại là khối lượng giao dịch thấp trên các sàn giao dịch",-1.0
